user_id,install_date,country,platform,acquisition_channel,is_payer,sessions
556,2024-05-26,DE,Android,TikTok Ads,0,16
557,2024-03-16,UK,Android,Google Ads,0,23
558,2024-01-09,UK,Android,Organic,0,16
559,2024-01-28,MX,iOS,Organic,0,17
560,2024-05-07,FR,Android,Organic,1,15
561,2024-02-21,FR,Android,Facebook Ads,0,20
562,2024-03-23,US,Android,Google Ads,1,16
563,2024-04-20,CA,Android,Organic,1,17
564,2024-05-23,US,Android,Organic,1,17
565,2024-04-26,BR,Android,Influencer,1,16
566,2024-03-09,BR,Android,Facebook Ads,0,15
567,2024-04-08,DE,Android,Organic,1,28
568,2024-05-19,DE,Android,TikTok Ads,0,26
569,2024-01-25,MX,Android,Influencer,0,23
570,2024-06-28,DE,iOS,Google Ads,0,24
571,2024-05-02,FR,iOS,Organic,0,18
572,2024-02-22,DE,iOS,Organic,0,17
573,2024-05-30,UK,iOS,Google Ads,1,12
574,2024-05-23,CA,iOS,Organic,0,21
575,2024-02-26,MX,Android,Organic,0,14
576,2024-02-08,ES,Android,TikTok Ads,0,17
577,2024-04-18,BR,iOS,Facebook Ads,0,19
578,2024-02-11,MX,iOS,Google Ads,0,18
579,2024-06-15,CA,Android,Facebook Ads,0,12
580,2024-05-21,DE,Android,Organic,0,18
581,2024-05-01,US,iOS,Facebook Ads,0,26
582,2024-05-12,CA,iOS,TikTok Ads,0,18
583,2024-06-11,ES,iOS,Organic,0,19
584,2024-03-15,DE,Android,Cross-promo,0,20
585,2024-05-25,CA,Android,Organic,0,22
586,2024-03-16,FR,iOS,Organic,0,21
587,2024-01-09,DE,iOS,TikTok Ads,0,25
588,2024-03-14,MX,Android,Influencer,0,16
589,2024-05-24,FR,Android,Organic,0,24
590,2024-01-07,MX,iOS,Organic,0,13
591,2024-06-22,US,Android,Organic,0,26
592,2024-05-20,US,iOS,Google Ads,0,17
593,2024-06-16,BR,Android,Facebook Ads,0,26
594,2024-06-18,BR,iOS,Google Ads,0,19
595,2024-05-16,US,iOS,Organic,0,23
596,2024-06-26,CA,Android,Organic,0,14
597,2024-01-27,BR,iOS,Organic,0,23
598,2024-05-01,US,iOS,Google Ads,0,18
599,2024-01-05,FR,Android,Google Ads,0,21
600,2024-01-29,UK,iOS,Google Ads,1,22
601,2024-06-13,BR,Android,Facebook Ads,0,11
602,2024-06-14,US,iOS,Google Ads,0,18
603,2024-03-23,US,Android,Influencer,0,20
604,2024-05-15,DE,Android,Google Ads,1,18
605,2024-04-18,FR,iOS,Google Ads,0,24
606,2024-03-05,MX,Android,Google Ads,0,17
607,2024-03-26,CA,Android,TikTok Ads,0,22
608,2024-05-24,US,iOS,Influencer,0,21
609,2024-03-11,UK,Android,Google Ads,0,24
610,2024-02-14,CA,Android,Organic,0,17
611,2024-05-11,CA,iOS,TikTok Ads,0,15
612,2024-02-05,CA,Android,Google Ads,1,15
613,2024-03-10,UK,iOS,Influencer,0,21
614,2024-06-07,BR,Android,Organic,0,21
615,2024-01-19,DE,iOS,Cross-promo,0,13
616,2024-04-17,BR,Android,Facebook Ads,0,18
617,2024-06-15,UK,iOS,Cross-promo,0,23
618,2024-03-31,FR,iOS,TikTok Ads,0,23
619,2024-03-30,US,Android,Influencer,0,17
620,2024-01-19,US,iOS,Organic,0,25
621,2024-02-08,UK,iOS,Organic,0,12
622,2024-05-05,ES,iOS,Google Ads,0,22
623,2024-06-21,BR,iOS,Organic,0,13
624,2024-05-20,FR,Android,Cross-promo,0,18
625,2024-05-05,MX,iOS,Facebook Ads,0,13
626,2024-02-27,US,Android,Organic,0,18
627,2024-05-27,BR,Android,Facebook Ads,0,24
628,2024-03-01,DE,Android,Facebook Ads,0,14
629,2024-05-06,CA,iOS,Organic,0,26
630,2024-04-14,BR,Android,Organic,0,19
631,2024-06-15,BR,iOS,Organic,0,13
632,2024-01-01,ES,iOS,Facebook Ads,1,12
633,2024-05-10,BR,Android,Organic,1,24
634,2024-04-01,US,Android,Organic,0,22
635,2024-04-22,BR,iOS,TikTok Ads,0,19
636,2024-06-01,CA,Android,Organic,0,23
637,2024-02-25,DE,Android,Google Ads,0,19
638,2024-06-09,MX,iOS,Facebook Ads,0,15
639,2024-06-14,CA,iOS,TikTok Ads,0,18
640,2024-04-26,UK,iOS,Organic,0,16
641,2024-05-13,MX,iOS,Influencer,0,28
642,2024-02-27,ES,iOS,Organic,0,25
643,2024-02-13,CA,iOS,Organic,0,32
644,2024-06-21,CA,iOS,Google Ads,0,18
645,2024-06-08,CA,iOS,Influencer,0,28
646,2024-06-21,MX,iOS,Organic,0,17
647,2024-03-01,DE,iOS,Facebook Ads,0,22
648,2024-02-16,US,iOS,Facebook Ads,0,14
649,2024-05-28,DE,Android,Organic,0,14
650,2024-03-20,CA,Android,TikTok Ads,0,23
651,2024-04-27,UK,Android,Influencer,0,10
652,2024-06-12,BR,Android,Facebook Ads,0,31
653,2024-05-26,BR,iOS,Organic,0,19
654,2024-01-20,FR,iOS,Facebook Ads,0,20
655,2024-05-25,BR,Android,Influencer,1,22
656,2024-02-16,ES,iOS,Google Ads,0,19
657,2024-02-18,DE,iOS,Organic,0,12
658,2024-01-14,US,iOS,Facebook Ads,0,26
659,2024-05-22,BR,iOS,Organic,1,13
660,2024-06-07,US,iOS,Organic,0,28
661,2024-01-01,CA,Android,Influencer,0,19
662,2024-04-26,DE,Android,TikTok Ads,0,26
663,2024-02-23,CA,Android,Influencer,0,19
664,2024-04-27,US,Android,Google Ads,0,27
665,2024-01-03,US,iOS,Facebook Ads,0,20
666,2024-05-23,MX,iOS,Facebook Ads,0,27
667,2024-01-12,ES,Android,Organic,1,16
668,2024-03-14,BR,iOS,Organic,0,15
669,2024-01-16,US,iOS,Organic,0,22
670,2024-04-11,US,iOS,Facebook Ads,0,23
671,2024-05-31,MX,iOS,Google Ads,0,20
672,2024-06-04,US,iOS,Organic,0,19
673,2024-04-26,FR,Android,Influencer,0,10
674,2024-01-08,MX,iOS,Google Ads,0,19
675,2024-05-01,US,iOS,Organic,0,20
676,2024-04-01,US,Android,Organic,0,22
677,2024-06-12,US,Android,Organic,0,19
678,2024-03-30,CA,Android,Cross-promo,0,22
679,2024-05-15,DE,Android,Organic,1,27
680,2024-02-29,CA,iOS,Organic,0,25
681,2024-06-26,FR,Android,Organic,0,22
682,2024-01-28,ES,Android,Organic,0,19
683,2024-04-10,US,Android,Google Ads,0,19
684,2024-02-10,BR,Android,Organic,0,19
685,2024-06-03,UK,Android,Organic,0,15
686,2024-05-24,UK,Android,Cross-promo,0,26
687,2024-06-09,ES,Android,Google Ads,0,17
688,2024-06-05,UK,Android,Organic,0,21
689,2024-05-20,US,Android,Facebook Ads,1,21
690,2024-02-15,BR,iOS,Organic,0,23
691,2024-02-04,BR,iOS,Cross-promo,0,18
692,2024-05-13,UK,Android,Organic,0,25
693,2024-03-22,FR,Android,Organic,0,21
694,2024-04-24,CA,iOS,Google Ads,0,20
695,2024-02-16,BR,Android,Organic,0,17
696,2024-06-01,MX,Android,Facebook Ads,0,17
697,2024-01-10,FR,Android,Influencer,0,23
698,2024-02-25,DE,Android,Organic,0,22
699,2024-01-30,ES,Android,Facebook Ads,0,19
700,2024-04-18,BR,Android,Organic,0,21
701,2024-01-05,CA,iOS,Google Ads,0,15
702,2024-04-28,ES,iOS,Organic,0,17
703,2024-02-02,BR,iOS,Organic,1,21
704,2024-04-27,UK,Android,TikTok Ads,0,17
705,2024-03-05,MX,Android,Organic,1,28
706,2024-05-25,MX,iOS,TikTok Ads,0,18
707,2024-06-25,US,iOS,Google Ads,0,18
708,2024-01-11,DE,Android,Organic,0,22
709,2024-03-25,MX,Android,Organic,0,21
710,2024-01-26,UK,Android,Google Ads,0,29
711,2024-03-03,FR,Android,Google Ads,1,17
712,2024-03-26,US,iOS,Google Ads,0,18
713,2024-02-28,BR,iOS,Google Ads,0,17
714,2024-01-27,US,Android,Organic,0,15
715,2024-06-25,ES,iOS,Organic,0,15
716,2024-06-09,ES,iOS,Facebook Ads,0,29
717,2024-04-07,DE,iOS,Facebook Ads,1,22
718,2024-04-14,UK,iOS,Google Ads,1,28
719,2024-04-08,BR,iOS,Organic,0,20
720,2024-05-08,MX,Android,Organic,0,14
721,2024-05-28,US,Android,TikTok Ads,0,14
722,2024-02-24,DE,iOS,TikTok Ads,0,22
723,2024-01-06,UK,Android,Cross-promo,0,19
724,2024-04-04,US,iOS,Organic,0,19
725,2024-05-12,DE,iOS,Organic,0,17
726,2024-04-11,FR,Android,Facebook Ads,0,13
727,2024-01-03,US,Android,Facebook Ads,0,18
728,2024-01-23,FR,Android,Organic,0,17
729,2024-02-22,US,iOS,Facebook Ads,1,20
730,2024-06-13,CA,iOS,Organic,1,20
731,2024-03-23,ES,Android,Organic,0,12
732,2024-05-24,FR,iOS,Google Ads,0,15
733,2024-03-25,ES,Android,Organic,0,18
734,2024-03-18,US,iOS,Facebook Ads,0,23
735,2024-04-19,BR,Android,Organic,0,25
736,2024-01-01,FR,Android,Organic,0,23
737,2024-02-20,US,Android,Influencer,0,19
738,2024-06-21,UK,Android,Google Ads,1,22
739,2024-01-04,US,iOS,Influencer,0,21
740,2024-04-22,UK,iOS,Google Ads,0,22
741,2024-02-01,DE,iOS,Google Ads,0,20
742,2024-02-03,US,iOS,Influencer,0,19
743,2024-04-01,ES,iOS,Organic,0,14
744,2024-04-04,BR,iOS,Facebook Ads,0,14
745,2024-03-12,FR,iOS,Cross-promo,0,18
746,2024-02-08,FR,Android,Organic,0,20
747,2024-06-02,US,Android,Google Ads,0,24
748,2024-06-10,CA,Android,TikTok Ads,0,20
749,2024-04-27,BR,Android,Influencer,0,19
750,2024-01-03,US,Android,Influencer,1,19
751,2024-05-02,UK,Android,Google Ads,1,20
752,2024-02-19,FR,iOS,Google Ads,0,20
753,2024-01-12,US,iOS,Organic,0,21
754,2024-02-23,FR,iOS,Organic,0,13
755,2024-05-12,BR,Android,Cross-promo,0,23
756,2024-02-26,US,Android,Cross-promo,0,23
757,2024-05-24,BR,Android,Facebook Ads,0,17
758,2024-04-21,UK,iOS,Facebook Ads,1,14
759,2024-02-16,US,Android,Facebook Ads,0,22
760,2024-05-30,FR,Android,Facebook Ads,0,27
761,2024-03-25,DE,iOS,TikTok Ads,0,23
762,2024-05-21,BR,iOS,Facebook Ads,0,15
763,2024-03-06,CA,Android,Influencer,0,25
764,2024-03-15,DE,Android,Google Ads,0,21
765,2024-06-27,US,iOS,Cross-promo,0,20
766,2024-04-12,FR,iOS,Google Ads,0,15
767,2024-06-14,US,iOS,Facebook Ads,1,29
768,2024-02-07,MX,Android,Influencer,0,25
769,2024-02-19,US,Android,Organic,1,21
770,2024-04-07,FR,Android,Cross-promo,0,17
771,2024-03-22,BR,Android,Organic,0,15
772,2024-01-30,FR,Android,Google Ads,0,15
773,2024-03-19,BR,Android,Organic,0,27
774,2024-03-31,US,iOS,Organic,0,22
775,2024-06-27,CA,iOS,Facebook Ads,0,16
776,2024-02-21,FR,iOS,Organic,0,17
777,2024-06-14,CA,iOS,Cross-promo,0,26
778,2024-03-19,FR,Android,TikTok Ads,0,26
779,2024-01-30,ES,iOS,Influencer,0,8
780,2024-04-15,US,Android,Cross-promo,0,16
781,2024-02-20,MX,Android,Google Ads,0,16
782,2024-03-21,FR,iOS,Organic,0,17
783,2024-05-12,BR,Android,TikTok Ads,0,17
784,2024-01-29,MX,iOS,Facebook Ads,0,28
785,2024-05-11,BR,iOS,Organic,0,25
786,2024-05-17,BR,Android,Organic,0,24
787,2024-05-24,US,Android,Google Ads,0,36
788,2024-03-14,US,iOS,Organic,0,22
789,2024-01-17,BR,Android,Organic,0,18
790,2024-03-24,US,iOS,Facebook Ads,0,28
791,2024-03-09,FR,iOS,Organic,0,20
792,2024-02-03,US,iOS,Influencer,0,16
793,2024-01-06,US,iOS,Google Ads,0,15
794,2024-02-22,BR,iOS,Organic,1,21
795,2024-05-05,BR,Android,Influencer,0,21
796,2024-02-12,CA,Android,Organic,0,17
797,2024-04-24,DE,Android,Facebook Ads,0,19
798,2024-04-20,CA,Android,Facebook Ads,0,21
799,2024-05-30,MX,Android,Organic,0,24
800,2024-03-20,CA,Android,Facebook Ads,0,18
801,2024-04-04,UK,iOS,Organic,0,18
802,2024-04-27,MX,Android,Organic,0,25
803,2024-05-23,DE,Android,TikTok Ads,0,29
804,2024-01-08,US,iOS,Organic,0,13
805,2024-05-11,US,iOS,Organic,0,22
806,2024-04-13,CA,iOS,Google Ads,0,23
807,2024-05-11,CA,iOS,TikTok Ads,0,17
808,2024-01-25,ES,Android,Facebook Ads,0,13
809,2024-04-05,UK,Android,Influencer,0,13
810,2024-06-03,CA,iOS,TikTok Ads,0,26
811,2024-04-02,BR,iOS,Facebook Ads,1,28
812,2024-06-08,MX,Android,Google Ads,0,14
813,2024-06-26,DE,Android,Organic,0,17
814,2024-03-01,DE,Android,Google Ads,0,13
815,2024-05-01,US,iOS,Cross-promo,0,15
816,2024-02-20,DE,iOS,TikTok Ads,0,19
817,2024-05-26,MX,iOS,Organic,0,19
818,2024-01-21,DE,iOS,Influencer,0,26
819,2024-01-05,UK,iOS,TikTok Ads,0,16
820,2024-04-01,FR,iOS,Organic,0,25
821,2024-06-18,US,Android,Google Ads,0,23
822,2024-03-01,UK,iOS,Cross-promo,1,20
823,2024-01-22,MX,Android,Organic,0,13
824,2024-05-28,US,iOS,Organic,0,23
825,2024-03-10,BR,iOS,Google Ads,0,22
826,2024-01-01,DE,iOS,Organic,0,12
827,2024-05-12,CA,Android,Google Ads,0,21
828,2024-01-12,MX,Android,Organic,0,20
829,2024-03-30,US,iOS,Facebook Ads,1,14
830,2024-02-15,BR,iOS,Influencer,0,27
831,2024-02-03,UK,Android,TikTok Ads,0,14
832,2024-06-25,MX,Android,Organic,0,23
833,2024-03-18,UK,iOS,TikTok Ads,0,22
834,2024-02-14,FR,Android,Facebook Ads,0,15
835,2024-06-03,UK,iOS,Cross-promo,0,27
836,2024-03-13,ES,iOS,Organic,0,24
837,2024-01-26,ES,Android,Facebook Ads,0,16
838,2024-02-16,FR,Android,Organic,0,18
839,2024-04-30,UK,Android,Facebook Ads,0,20
840,2024-02-25,MX,iOS,Organic,0,21
841,2024-04-03,UK,iOS,Influencer,0,18
842,2024-04-16,DE,Android,Google Ads,0,21
843,2024-03-03,US,iOS,Influencer,0,19
844,2024-02-17,FR,Android,Google Ads,0,14
845,2024-03-01,BR,Android,Organic,0,17
846,2024-03-21,BR,Android,Organic,0,22
847,2024-01-26,BR,iOS,Facebook Ads,0,14
848,2024-02-05,BR,iOS,Cross-promo,0,28
849,2024-01-01,UK,Android,Influencer,0,24
850,2024-01-08,US,Android,TikTok Ads,0,25
851,2024-04-22,FR,iOS,Facebook Ads,0,25
852,2024-04-08,UK,Android,Organic,1,26
853,2024-06-28,BR,Android,Organic,0,18
854,2024-02-16,BR,Android,TikTok Ads,0,31
855,2024-05-06,BR,Android,Organic,0,19
856,2024-02-25,BR,Android,Organic,0,11
857,2024-01-14,US,Android,Google Ads,0,29
858,2024-01-28,BR,iOS,Organic,0,12
859,2024-03-18,CA,Android,Google Ads,0,20
860,2024-05-09,BR,Android,Organic,0,16
861,2024-04-18,US,Android,Organic,0,25
862,2024-06-02,ES,iOS,Organic,0,19
863,2024-01-14,DE,Android,TikTok Ads,0,20
864,2024-02-25,US,iOS,Facebook Ads,1,20
865,2024-04-24,UK,iOS,Organic,0,16
866,2024-01-07,US,iOS,Organic,0,17
867,2024-01-03,CA,Android,Cross-promo,0,34
868,2024-04-20,DE,Android,Google Ads,0,15
869,2024-05-30,ES,Android,Google Ads,0,10
870,2024-04-16,BR,Android,Facebook Ads,0,21
871,2024-01-18,FR,Android,Facebook Ads,0,21
872,2024-02-07,MX,Android,TikTok Ads,0,27
873,2024-04-24,CA,iOS,TikTok Ads,0,16
874,2024-01-15,ES,iOS,Organic,0,19
875,2024-04-28,MX,Android,Influencer,0,16
876,2024-01-28,CA,iOS,TikTok Ads,0,24
877,2024-02-08,FR,Android,Facebook Ads,0,18
878,2024-01-17,US,iOS,Facebook Ads,0,17
879,2024-03-26,US,Android,TikTok Ads,0,27
880,2024-05-05,ES,Android,TikTok Ads,0,20
881,2024-02-13,UK,iOS,Organic,0,14
882,2024-01-25,MX,iOS,Facebook Ads,0,16
883,2024-05-24,CA,iOS,Cross-promo,0,29
884,2024-01-13,MX,Android,Google Ads,0,16
885,2024-01-25,DE,iOS,Cross-promo,0,22
886,2024-03-08,US,Android,TikTok Ads,0,12
887,2024-05-17,CA,Android,Facebook Ads,1,19
888,2024-03-07,US,Android,Google Ads,0,24
889,2024-04-18,BR,iOS,Google Ads,0,23
890,2024-05-25,FR,iOS,Google Ads,0,16
891,2024-04-20,FR,Android,Google Ads,0,22
892,2024-04-20,MX,iOS,Influencer,0,21
893,2024-02-03,US,Android,Organic,0,16
894,2024-04-20,CA,iOS,TikTok Ads,0,15
895,2024-01-08,DE,Android,Facebook Ads,0,19
896,2024-06-16,MX,Android,Influencer,0,17
897,2024-04-22,ES,Android,Google Ads,0,17
898,2024-03-23,MX,Android,Influencer,0,25
899,2024-02-11,CA,iOS,Facebook Ads,0,20
900,2024-06-17,US,Android,Organic,0,28
901,2024-04-10,US,iOS,Google Ads,0,24
902,2024-01-06,US,iOS,TikTok Ads,0,25
903,2024-06-28,UK,iOS,Google Ads,0,22
904,2024-01-26,CA,Android,Google Ads,0,20
905,2024-03-04,FR,Android,Organic,0,15
906,2024-02-28,MX,Android,Cross-promo,0,24
907,2024-04-18,US,Android,Organic,1,21
908,2024-04-30,US,Android,Facebook Ads,0,19
909,2024-02-02,MX,Android,Facebook Ads,0,22
910,2024-05-29,US,iOS,Influencer,0,18
911,2024-01-21,BR,iOS,Google Ads,0,21
912,2024-03-10,MX,iOS,Google Ads,1,24
913,2024-04-21,ES,iOS,Organic,0,12
914,2024-01-04,BR,iOS,Organic,0,21
915,2024-04-03,MX,iOS,Facebook Ads,0,20
916,2024-03-15,BR,Android,Organic,0,18
917,2024-03-02,US,Android,Facebook Ads,0,19
918,2024-04-03,ES,Android,Organic,1,20
919,2024-04-04,US,Android,TikTok Ads,0,26
920,2024-05-31,US,Android,TikTok Ads,1,20
921,2024-02-24,BR,iOS,Facebook Ads,0,22
922,2024-05-16,UK,Android,Organic,1,25
923,2024-05-10,US,iOS,Organic,0,11
924,2024-01-31,US,iOS,Google Ads,0,23
925,2024-02-09,US,iOS,TikTok Ads,0,18
926,2024-02-05,DE,iOS,TikTok Ads,1,20
927,2024-05-31,BR,Android,Facebook Ads,0,23
928,2024-01-06,US,Android,Organic,0,24
929,2024-03-06,UK,iOS,Organic,0,23
930,2024-03-15,ES,iOS,Organic,0,18
931,2024-01-04,MX,iOS,Organic,0,20
932,2024-03-19,BR,Android,Organic,0,15
933,2024-05-13,DE,iOS,Organic,0,16
934,2024-04-27,DE,Android,Google Ads,1,18
935,2024-04-22,BR,iOS,Organic,0,26
936,2024-04-03,US,Android,Google Ads,0,23
937,2024-06-27,MX,iOS,Organic,1,21
938,2024-03-02,DE,Android,TikTok Ads,0,24
939,2024-03-19,US,iOS,Organic,0,18
940,2024-05-15,FR,Android,Organic,0,17
941,2024-01-26,US,iOS,Organic,1,22
942,2024-06-27,CA,Android,Cross-promo,0,15
943,2024-06-21,US,iOS,Facebook Ads,0,19
944,2024-02-13,UK,Android,Google Ads,0,18
945,2024-05-12,BR,iOS,Cross-promo,0,21
946,2024-03-10,UK,iOS,TikTok Ads,0,19
947,2024-06-02,BR,iOS,Organic,1,24
948,2024-04-27,CA,Android,Facebook Ads,0,31
949,2024-03-08,US,iOS,TikTok Ads,0,18
950,2024-01-19,BR,iOS,Google Ads,0,14
951,2024-01-20,US,iOS,Organic,0,26
952,2024-04-22,DE,Android,TikTok Ads,1,20
953,2024-05-19,BR,iOS,Facebook Ads,0,19
954,2024-02-16,MX,Android,TikTok Ads,0,15
955,2024-01-01,DE,Android,Google Ads,1,21
956,2024-03-30,US,Android,Facebook Ads,0,23
957,2024-05-21,MX,iOS,Google Ads,0,20
958,2024-03-04,BR,Android,Influencer,0,18
959,2024-02-07,US,iOS,Facebook Ads,0,22
960,2024-02-06,CA,iOS,Organic,0,30
961,2024-05-05,CA,iOS,Facebook Ads,0,21
962,2024-05-18,UK,Android,Organic,0,22
963,2024-04-09,UK,iOS,Organic,0,16
964,2024-03-17,US,iOS,Facebook Ads,0,18
965,2024-01-03,CA,Android,Organic,0,24
966,2024-06-09,DE,iOS,Organic,1,25
967,2024-05-13,US,Android,Organic,0,18
968,2024-06-26,UK,Android,Organic,0,23
969,2024-01-10,US,iOS,Organic,0,21
970,2024-01-05,BR,iOS,Organic,0,8
971,2024-05-30,US,iOS,Google Ads,0,19
972,2024-05-17,BR,Android,Google Ads,0,13
973,2024-06-20,BR,Android,TikTok Ads,0,27
974,2024-05-09,DE,iOS,Organic,0,17
975,2024-01-13,US,Android,Google Ads,1,20
976,2024-06-16,BR,Android,Facebook Ads,0,29
977,2024-05-09,BR,Android,Organic,0,25
978,2024-03-24,FR,Android,Facebook Ads,0,25
979,2024-03-05,CA,iOS,Facebook Ads,0,22
980,2024-03-03,DE,iOS,Google Ads,0,12
981,2024-04-10,UK,Android,Facebook Ads,1,20
982,2024-03-13,US,Android,Google Ads,0,15
983,2024-01-17,FR,iOS,Cross-promo,1,14
984,2024-01-09,US,iOS,TikTok Ads,1,21
985,2024-05-22,DE,iOS,Organic,0,27
986,2024-05-31,US,Android,Facebook Ads,1,16
987,2024-02-07,DE,Android,Organic,0,27
988,2024-06-11,DE,Android,Facebook Ads,1,17
989,2024-04-03,US,iOS,Google Ads,1,19
990,2024-04-04,MX,iOS,Organic,0,20
991,2024-02-18,CA,iOS,Organic,0,11
992,2024-03-09,US,iOS,Organic,0,14
993,2024-03-02,ES,iOS,Organic,0,27
994,2024-06-26,ES,iOS,TikTok Ads,0,19
995,2024-03-18,BR,iOS,Facebook Ads,0,13
996,2024-04-26,UK,Android,Facebook Ads,1,18
997,2024-04-29,CA,iOS,Facebook Ads,0,24
998,2024-05-16,DE,iOS,Organic,0,23
999,2024-06-10,MX,Android,Organic,0,21
1000,2024-03-16,MX,iOS,Influencer,0,20
1001,2024-02-04,DE,iOS,Facebook Ads,0,23
1002,2024-01-01,FR,Android,Facebook Ads,1,12
1003,2024-02-09,CA,Android,TikTok Ads,0,25
1004,2024-03-04,ES,Android,Organic,0,16
1005,2024-05-29,US,iOS,TikTok Ads,0,27
1006,2024-02-29,US,Android,Google Ads,0,28
1007,2024-03-04,CA,iOS,Organic,0,19
1008,2024-04-02,US,Android,Organic,0,17
1009,2024-03-12,MX,Android,Organic,1,21
1010,2024-01-11,US,Android,Organic,0,20
1011,2024-04-14,US,Android,Organic,0,25
1012,2024-01-14,US,Android,Organic,0,22
1013,2024-02-29,DE,iOS,Organic,0,18
1014,2024-01-30,US,Android,Facebook Ads,0,16
1015,2024-02-04,BR,Android,Organic,0,20
1016,2024-06-13,MX,iOS,Organic,0,21
1017,2024-01-05,DE,Android,Facebook Ads,0,18
1018,2024-03-23,ES,Android,Google Ads,0,17
1019,2024-05-02,BR,Android,Influencer,0,22
1020,2024-03-18,DE,iOS,Facebook Ads,0,19
1021,2024-06-02,DE,iOS,Organic,0,22
1022,2024-03-02,DE,Android,Facebook Ads,0,21
1023,2024-05-11,CA,iOS,Cross-promo,0,26
1024,2024-03-29,MX,Android,Influencer,0,19
1025,2024-02-11,FR,Android,TikTok Ads,1,15
1026,2024-03-29,ES,iOS,Google Ads,0,12
1027,2024-05-25,FR,Android,TikTok Ads,0,23
1028,2024-02-09,US,iOS,Organic,0,24
1029,2024-03-12,BR,Android,Facebook Ads,0,26
1030,2024-02-08,ES,iOS,Google Ads,0,17
1031,2024-04-13,DE,Android,Organic,0,20
1032,2024-01-14,UK,Android,Influencer,0,21
1033,2024-02-01,DE,iOS,Organic,0,23
1034,2024-06-27,FR,Android,Organic,0,16
1035,2024-05-04,CA,iOS,Organic,0,15
1036,2024-06-14,BR,iOS,Facebook Ads,1,20
1037,2024-04-06,UK,Android,Facebook Ads,0,19
1038,2024-01-23,UK,Android,Organic,0,22
1039,2024-03-03,CA,Android,TikTok Ads,0,18
1040,2024-05-22,US,iOS,Organic,0,21
1041,2024-06-01,FR,Android,Facebook Ads,0,21
1042,2024-05-24,ES,Android,Facebook Ads,1,23
1043,2024-02-22,BR,Android,Influencer,0,21
1044,2024-04-13,BR,iOS,Influencer,0,28
1045,2024-04-13,US,Android,Organic,0,21
1046,2024-06-27,FR,Android,Facebook Ads,0,14
1047,2024-02-08,BR,Android,Cross-promo,1,11
1048,2024-06-27,FR,Android,Organic,1,18
1049,2024-05-13,US,iOS,Organic,0,19
1050,2024-03-07,US,Android,Google Ads,1,13
1051,2024-05-14,US,iOS,Facebook Ads,0,22
1052,2024-06-27,ES,iOS,Influencer,0,22
1053,2024-02-11,ES,iOS,Facebook Ads,1,27
1054,2024-01-15,US,iOS,Facebook Ads,0,15
1055,2024-04-20,US,iOS,Influencer,0,22
1056,2024-06-05,BR,iOS,Organic,0,20
1057,2024-02-02,FR,iOS,Facebook Ads,0,26
1058,2024-06-03,UK,Android,TikTok Ads,0,17
1059,2024-06-12,ES,iOS,Facebook Ads,0,21
1060,2024-06-05,UK,Android,Organic,1,14
1061,2024-02-07,BR,Android,Facebook Ads,0,22
1062,2024-04-06,DE,Android,Facebook Ads,0,22
1063,2024-06-03,MX,iOS,Cross-promo,0,15
1064,2024-02-02,US,Android,Organic,0,29
1065,2024-03-26,US,Android,TikTok Ads,0,12
1066,2024-03-06,US,iOS,Organic,0,28
1067,2024-01-10,DE,iOS,Google Ads,0,19
1068,2024-01-05,US,Android,Facebook Ads,0,23
1069,2024-05-02,US,Android,Influencer,0,14
1070,2024-03-14,MX,iOS,Facebook Ads,0,14
1071,2024-04-06,CA,Android,TikTok Ads,0,24
1072,2024-04-27,US,Android,Google Ads,0,24
1073,2024-02-07,BR,Android,Facebook Ads,0,18
1074,2024-05-20,US,iOS,Organic,0,22
1075,2024-06-07,CA,iOS,Organic,0,20
1076,2024-02-16,FR,iOS,Organic,0,14
1077,2024-04-18,UK,iOS,Organic,0,31
1078,2024-06-28,FR,Android,Organic,0,23
1079,2024-01-15,UK,Android,Facebook Ads,0,25
1080,2024-06-05,US,Android,Cross-promo,0,26
1081,2024-05-15,FR,Android,Google Ads,0,15
1082,2024-01-05,US,iOS,Organic,1,17
1083,2024-06-05,FR,iOS,Google Ads,0,24
1084,2024-02-16,UK,Android,Facebook Ads,1,19
1085,2024-03-08,MX,Android,Google Ads,0,24
1086,2024-03-16,DE,Android,Google Ads,0,23
1087,2024-06-21,CA,iOS,Organic,0,18
1088,2024-05-09,BR,Android,Influencer,0,30
1089,2024-06-03,CA,Android,Facebook Ads,0,22
1090,2024-04-04,US,Android,Google Ads,0,15
1091,2024-04-24,CA,Android,Organic,0,19
1092,2024-06-12,US,Android,Organic,0,24
1093,2024-02-05,BR,Android,Google Ads,0,28
1094,2024-01-26,DE,iOS,Influencer,0,34
1095,2024-02-12,BR,iOS,Facebook Ads,0,18
1096,2024-01-27,BR,Android,Organic,1,17
1097,2024-03-09,DE,iOS,Google Ads,0,20
1098,2024-05-27,CA,Android,Facebook Ads,0,19
1099,2024-01-11,CA,Android,Organic,1,16
1100,2024-03-14,CA,Android,Influencer,1,28
1101,2024-04-13,CA,iOS,Google Ads,0,19
1102,2024-02-07,ES,Android,Facebook Ads,0,25
1103,2024-05-13,CA,Android,Facebook Ads,0,24
1104,2024-01-23,UK,Android,Organic,0,22
1105,2024-02-16,DE,iOS,Organic,0,15
1106,2024-03-30,ES,Android,Facebook Ads,0,21
1107,2024-02-15,CA,Android,Organic,0,20
