purchase_id,user_id,purchase_datetime,amount,item_type,currency
589,934,2024-05-10,1.99,small_pack,EUR
590,937,2024-07-04,1.99,small_pack,MXN
591,937,2024-07-13,2.99,small_pack,MXN
592,937,2024-07-10,4.99,small_pack,MXN
593,937,2024-07-16,19.99,medium_pack,MXN
594,937,2024-07-15,19.99,medium_pack,MXN
595,937,2024-07-17,9.99,medium_pack,MXN
596,941,2024-02-17,9.99,medium_pack,USD
597,941,2024-02-14,2.99,small_pack,USD
598,941,2024-02-11,19.99,medium_pack,USD
599,947,2024-06-18,4.99,small_pack,BRL
600,947,2024-06-23,3.99,small_pack,BRL
601,947,2024-06-28,2.99,small_pack,BRL
602,947,2024-06-04,9.99,medium_pack,BRL
603,947,2024-06-12,9.99,medium_pack,BRL
604,947,2024-06-20,3.99,small_pack,BRL
605,947,2024-11-06,19.99,medium_pack,BRL
606,952,2024-06-30,9.99,medium_pack,EUR
607,952,2024-06-10,4.99,small_pack,EUR
608,952,2024-04-30,1.99,small_pack,EUR
609,952,2024-05-04,19.99,medium_pack,EUR
610,952,2024-05-24,3.99,small_pack,EUR
611,952,2024-05-09,99.99,large_pack,EUR
612,952,2024-04-29,99.99,large_pack,EUR
613,952,2024-06-09,99.99,large_pack,EUR
614,952,2024-05-16,9.99,medium_pack,EUR
615,955,2024-01-03,1.99,small_pack,EUR
616,955,2024-01-01,9.99,medium_pack,EUR
617,955,2024-01-16,1.99,small_pack,EUR
618,955,2024-01-23,3.99,small_pack,EUR
619,966,2024-06-16,1.99,small_pack,EUR
620,966,2024-06-28,14.99,medium_pack,EUR
621,966,2024-06-12,9.99,medium_pack,EUR
622,966,2024-06-21,19.99,medium_pack,EUR
623,966,2024-06-20,19.99,medium_pack,EUR
624,975,2024-01-31,3.99,small_pack,USD
625,975,2024-01-27,19.99,medium_pack,USD
626,981,2024-04-21,9.99,medium_pack,USD
627,981,2024-04-29,2.99,small_pack,USD
628,981,2024-05-06,1.99,small_pack,USD
629,981,2024-04-18,4.99,small_pack,USD
630,983,2024-04-28,2.99,small_pack,EUR
631,984,2024-01-22,1.99,small_pack,USD
632,984,2024-02-05,1.99,small_pack,USD
633,984,2024-01-13,3.99,small_pack,USD
634,984,2024-02-01,1.99,small_pack,USD
635,984,2024-01-22,3.99,small_pack,USD
636,984,2024-01-14,1.99,small_pack,USD
637,984,2024-01-09,2.99,small_pack,USD
638,984,2024-01-27,4.99,small_pack,USD
639,986,2024-07-12,3.99,small_pack,USD
640,986,2024-07-05,3.99,small_pack,USD
641,986,2024-06-08,1.99,small_pack,USD
642,986,2024-08-14,49.99,large_pack,USD
643,986,2024-07-26,3.99,small_pack,USD
644,986,2024-06-12,1.99,small_pack,USD
645,986,2024-06-23,1.99,small_pack,USD
646,986,2024-06-02,1.99,small_pack,USD
647,986,2024-06-13,2.99,small_pack,USD
648,986,2024-06-18,2.99,small_pack,USD
649,988,2024-06-17,1.99,small_pack,EUR
650,988,2024-07-20,19.99,medium_pack,EUR
651,988,2024-06-11,9.99,medium_pack,EUR
652,988,2024-06-13,14.99,medium_pack,EUR
653,988,2024-07-12,4.99,small_pack,EUR
654,989,2024-04-11,1.99,small_pack,USD
655,989,2024-04-07,3.99,small_pack,USD
656,996,2024-06-12,9.99,medium_pack,USD
657,996,2024-05-11,1.99,small_pack,USD
658,996,2024-06-26,19.99,medium_pack,USD
659,996,2024-06-09,4.99,small_pack,USD
660,996,2024-06-01,29.99,large_pack,USD
661,1002,2024-02-09,19.99,medium_pack,EUR
662,1002,2024-01-02,4.99,small_pack,EUR
663,1002,2024-01-28,4.99,small_pack,EUR
664,1002,2024-01-08,4.99,small_pack,EUR
665,1009,2024-03-13,3.99,small_pack,MXN
666,1009,2024-04-07,4.99,small_pack,MXN
667,1009,2024-04-12,4.99,small_pack,MXN
668,1009,2024-03-15,19.99,medium_pack,MXN
669,1009,2024-03-13,19.99,medium_pack,MXN
670,1009,2024-04-03,4.99,small_pack,MXN
671,1009,2024-03-12,3.99,small_pack,MXN
672,1025,2024-02-16,14.99,medium_pack,EUR
673,1025,2024-02-18,49.99,large_pack,EUR
674,1025,2024-02-15,3.99,small_pack,EUR
675,1025,2024-03-14,14.99,medium_pack,EUR
676,1025,2024-02-15,29.99,large_pack,EUR
677,1025,2024-02-22,3.99,small_pack,EUR
678,1036,2024-06-29,14.99,medium_pack,BRL
679,1036,2024-06-14,4.99,small_pack,BRL
680,1036,2024-07-20,14.99,medium_pack,BRL
681,1036,2024-06-23,49.99,large_pack,BRL
682,1042,2024-06-21,19.99,medium_pack,EUR
683,1042,2024-07-11,1.99,small_pack,EUR
684,1042,2024-08-13,99.99,large_pack,EUR
685,1042,2024-05-26,1.99,small_pack,EUR
686,1047,2024-03-19,2.99,small_pack,BRL
687,1047,2024-03-08,2.99,small_pack,BRL
688,1047,2024-03-01,49.99,large_pack,BRL
689,1047,2024-02-24,2.99,small_pack,BRL
690,1048,2024-07-04,9.99,medium_pack,EUR
691,1048,2024-07-02,14.99,medium_pack,EUR
692,1048,2024-08-08,19.99,medium_pack,EUR
693,1048,2024-07-05,4.99,small_pack,EUR
694,1048,2024-07-07,3.99,small_pack,EUR
695,1048,2024-07-02,19.99,medium_pack,EUR
696,1050,2024-03-27,3.99,small_pack,USD
697,1050,2024-03-10,3.99,small_pack,USD
698,1050,2024-03-29,4.99,small_pack,USD
699,1050,2024-03-08,9.99,medium_pack,USD
700,1050,2024-04-07,2.99,small_pack,USD
701,1053,2024-02-17,1.99,small_pack,EUR
702,1053,2024-03-19,4.99,small_pack,EUR
703,1053,2024-02-28,9.99,medium_pack,EUR
704,1053,2024-02-25,4.99,small_pack,EUR
705,1060,2024-07-12,99.99,large_pack,USD
706,1060,2024-06-21,3.99,small_pack,USD
707,1060,2024-07-06,3.99,small_pack,USD
708,1082,2024-01-08,2.99,small_pack,USD
709,1082,2024-01-16,14.99,medium_pack,USD
710,1082,2024-01-27,2.99,small_pack,USD
711,1082,2024-02-21,14.99,medium_pack,USD
712,1082,2024-01-12,14.99,medium_pack,USD
713,1082,2024-01-11,14.99,medium_pack,USD
714,1084,2024-02-22,9.99,medium_pack,USD
715,1084,2024-02-25,2.99,small_pack,USD
716,1096,2024-02-20,29.99,large_pack,BRL
717,1096,2024-02-07,19.99,medium_pack,BRL
718,1096,2024-02-02,4.99,small_pack,BRL
719,1096,2024-02-05,3.99,small_pack,BRL
720,1096,2024-01-28,2.99,small_pack,BRL
721,1099,2024-01-11,9.99,medium_pack,USD
722,1099,2024-02-04,9.99,medium_pack,USD
723,1099,2024-02-20,14.99,medium_pack,USD
724,1099,2024-01-15,14.99,medium_pack,USD
725,1099,2024-01-14,3.99,small_pack,USD
726,1100,2024-03-20,4.99,small_pack,USD
727,1100,2024-05-09,2.99,small_pack,USD
728,1100,2024-04-06,4.99,small_pack,USD
729,1100,2024-03-30,49.99,large_pack,USD
730,1100,2024-03-17,4.99,small_pack,USD
731,1100,2024-03-18,9.99,medium_pack,USD
732,1111,2024-04-16,9.99,medium_pack,USD
733,1111,2024-04-19,14.99,medium_pack,USD
734,1111,2024-04-20,4.99,small_pack,USD
735,1111,2024-05-08,14.99,medium_pack,USD
736,1116,2024-04-16,4.99,small_pack,BRL
737,1116,2024-05-03,14.99,medium_pack,BRL
738,1116,2024-04-10,3.99,small_pack,BRL
739,1116,2024-04-09,19.99,medium_pack,BRL
740,1116,2024-04-18,1.99,small_pack,BRL
741,1116,2024-05-10,4.99,small_pack,BRL
742,1116,2024-04-09,4.99,small_pack,BRL
743,1137,2024-06-30,4.99,small_pack,USD
744,1137,2024-06-02,1.99,small_pack,USD
745,1137,2024-06-03,4.99,small_pack,USD
746,1140,2024-08-17,9.99,medium_pack,MXN
747,1140,2024-06-22,19.99,medium_pack,MXN
748,1140,2024-06-27,99.99,large_pack,MXN
749,1140,2024-06-22,14.99,medium_pack,MXN
750,1140,2024-06-13,19.99,medium_pack,MXN
751,1140,2024-06-23,3.99,small_pack,MXN
752,1140,2024-06-28,1.99,small_pack,MXN
753,1140,2024-06-15,14.99,medium_pack,MXN
754,1148,2024-06-01,14.99,medium_pack,BRL
755,1148,2024-07-01,4.99,small_pack,BRL
756,1148,2024-06-12,19.99,medium_pack,BRL
757,1148,2024-06-11,99.99,large_pack,BRL
758,1148,2024-06-17,1.99,small_pack,BRL
759,1148,2024-06-01,3.99,small_pack,BRL
760,1162,2024-02-08,4.99,small_pack,USD
761,1162,2024-03-23,49.99,large_pack,USD
762,1162,2024-03-05,19.99,medium_pack,USD
763,1162,2024-02-15,14.99,medium_pack,USD
764,1162,2024-04-16,14.99,medium_pack,USD
765,1162,2024-03-13,19.99,medium_pack,USD
766,1162,2024-03-01,2.99,small_pack,USD
767,1162,2024-02-11,14.99,medium_pack,USD
768,1167,2024-01-27,1.99,small_pack,USD
769,1167,2024-02-09,19.99,medium_pack,USD
770,1167,2024-02-13,14.99,medium_pack,USD
771,1167,2024-02-06,14.99,medium_pack,USD
772,1167,2024-03-03,99.99,large_pack,USD
773,1172,2024-06-23,3.99,small_pack,EUR
774,1172,2024-05-31,1.99,small_pack,EUR
775,1172,2024-06-24,19.99,medium_pack,EUR
776,1172,2024-06-11,4.99,small_pack,EUR
777,1172,2024-07-07,3.99,small_pack,EUR
778,1172,2024-08-11,3.99,small_pack,EUR
779,1172,2024-06-03,29.99,large_pack,EUR
780,1191,2024-04-09,14.99,medium_pack,BRL
781,1191,2024-05-14,99.99,large_pack,BRL
782,1191,2024-04-09,99.99,large_pack,BRL
783,1191,2024-03-28,14.99,medium_pack,BRL
784,1193,2024-04-15,14.99,medium_pack,EUR
785,1193,2024-05-14,3.99,small_pack,EUR
786,1193,2024-06-14,14.99,medium_pack,EUR
787,1193,2024-05-10,3.99,small_pack,EUR
788,1193,2024-04-17,49.99,large_pack,EUR
789,1193,2024-05-01,4.99,small_pack,EUR
790,1193,2024-04-17,1.99,small_pack,EUR
791,1200,2024-04-07,1.99,small_pack,EUR
792,1200,2024-03-31,4.99,small_pack,EUR
793,1200,2024-03-05,4.99,small_pack,EUR
794,1200,2024-04-03,2.99,small_pack,EUR
795,1200,2024-03-03,1.99,small_pack,EUR
796,1200,2024-03-27,14.99,medium_pack,EUR
797,1200,2024-03-21,9.99,medium_pack,EUR
798,1200,2024-03-02,2.99,small_pack,EUR
799,1200,2024-04-09,19.99,medium_pack,EUR
800,1200,2024-03-13,19.99,medium_pack,EUR
801,1200,2024-03-10,19.99,medium_pack,EUR
802,1200,2024-03-21,4.99,small_pack,EUR
803,1202,2024-06-13,1.99,small_pack,EUR
804,1202,2024-06-13,4.99,small_pack,EUR
805,1202,2024-06-11,1.99,small_pack,EUR
806,1202,2024-06-09,49.99,large_pack,EUR
807,1202,2024-07-19,1.99,small_pack,EUR
808,1222,2024-02-01,1.99,small_pack,MXN
809,1222,2024-02-08,29.99,large_pack,MXN
810,1222,2024-01-19,3.99,small_pack,MXN
811,1224,2024-02-24,3.99,small_pack,BRL
812,1224,2024-03-31,9.99,medium_pack,BRL
813,1229,2024-04-23,2.99,small_pack,USD
814,1231,2024-05-11,9.99,medium_pack,EUR
815,1231,2024-05-05,9.99,medium_pack,EUR
816,1243,2024-04-07,9.99,medium_pack,USD
817,1243,2024-06-28,2.99,small_pack,USD
818,1243,2024-03-11,14.99,medium_pack,USD
819,1243,2024-03-08,3.99,small_pack,USD
820,1243,2024-04-20,19.99,medium_pack,USD
821,1243,2024-04-07,14.99,medium_pack,USD
822,1256,2024-02-22,1.99,small_pack,EUR
823,1256,2024-02-25,99.99,large_pack,EUR
824,1256,2024-04-23,2.99,small_pack,EUR
825,1256,2024-03-06,3.99,small_pack,EUR
826,1256,2024-02-18,3.99,small_pack,EUR
827,1256,2024-03-27,3.99,small_pack,EUR
828,1257,2024-06-01,4.99,small_pack,USD
829,1257,2024-07-15,2.99,small_pack,USD
830,1257,2024-06-18,2.99,small_pack,USD
831,1257,2024-07-08,1.99,small_pack,USD
832,1257,2024-06-10,2.99,small_pack,USD
833,1261,2024-07-21,2.99,small_pack,EUR
834,1261,2024-07-22,4.99,small_pack,EUR
835,1261,2024-06-30,19.99,medium_pack,EUR
836,1261,2024-08-14,4.99,small_pack,EUR
837,1261,2024-06-28,4.99,small_pack,EUR
838,1261,2024-08-02,14.99,medium_pack,EUR
839,1268,2024-06-08,9.99,medium_pack,MXN
840,1268,2024-06-24,4.99,small_pack,MXN
841,1268,2024-06-05,4.99,small_pack,MXN
842,1268,2024-07-20,19.99,medium_pack,MXN
843,1268,2024-06-16,9.99,medium_pack,MXN
844,1268,2024-06-19,1.99,small_pack,MXN
845,1271,2024-06-16,4.99,small_pack,USD
846,1271,2024-07-10,14.99,medium_pack,USD
847,1271,2024-07-04,19.99,medium_pack,USD
848,1271,2024-06-23,1.99,small_pack,USD
849,1271,2024-06-08,1.99,small_pack,USD
850,1271,2024-07-17,14.99,medium_pack,USD
851,1272,2024-02-09,9.99,medium_pack,USD
852,1272,2024-02-18,1.99,small_pack,USD
853,1272,2024-02-19,4.99,small_pack,USD
854,1272,2024-02-07,14.99,medium_pack,USD
855,1272,2024-02-15,19.99,medium_pack,USD
856,1272,2024-03-03,9.99,medium_pack,USD
857,1272,2024-02-12,4.99,small_pack,USD
858,1272,2024-02-12,19.99,medium_pack,USD
859,1281,2024-05-09,19.99,medium_pack,USD
860,1281,2024-05-18,3.99,small_pack,USD
861,1281,2024-06-21,19.99,medium_pack,USD
862,1281,2024-04-29,3.99,small_pack,USD
863,1281,2024-05-25,4.99,small_pack,USD
864,1281,2024-05-09,49.99,large_pack,USD
865,1281,2024-05-23,3.99,small_pack,USD
866,1281,2024-05-02,19.99,medium_pack,USD
867,1282,2024-05-26,3.99,small_pack,EUR
868,1282,2024-07-02,14.99,medium_pack,EUR
869,1282,2024-06-25,3.99,small_pack,EUR
870,1282,2024-05-27,2.99,small_pack,EUR
871,1282,2024-05-27,9.99,medium_pack,EUR
872,1282,2024-07-12,1.99,small_pack,EUR
873,1282,2024-05-25,14.99,medium_pack,EUR
874,1282,2024-07-26,3.99,small_pack,EUR
875,1296,2024-05-24,3.99,small_pack,USD
876,1296,2024-06-01,1.99,small_pack,USD
877,1296,2024-05-03,9.99,medium_pack,USD
878,1298,2024-06-04,1.99,small_pack,USD
879,1299,2024-05-13,3.99,small_pack,EUR
880,1299,2024-05-02,9.99,medium_pack,EUR
881,1299,2024-05-10,9.99,medium_pack,EUR
882,1299,2024-05-23,1.99,small_pack,EUR
883,1299,2024-06-21,14.99,medium_pack,EUR
884,1299,2024-05-23,99.99,large_pack,EUR
885,1316,2024-05-14,2.99,small_pack,BRL
886,1316,2024-07-11,3.99,small_pack,BRL
887,1316,2024-05-08,1.99,small_pack,BRL
888,1316,2024-05-26,3.99,small_pack,BRL
889,1316,2024-05-08,3.99,small_pack,BRL
890,1316,2024-05-21,1.99,small_pack,BRL
891,1318,2024-03-01,4.99,small_pack,USD
892,1318,2024-02-14,29.99,large_pack,USD
893,1318,2024-02-21,4.99,small_pack,USD
894,1321,2024-10-09,4.99,small_pack,USD
895,1321,2024-08-03,4.99,small_pack,USD
896,1321,2024-06-17,49.99,large_pack,USD
897,1321,2024-06-14,1.99,small_pack,USD
898,1321,2024-06-26,3.99,small_pack,USD
899,1321,2024-06-14,2.99,small_pack,USD
900,1321,2024-07-16,4.99,small_pack,USD
901,1337,2024-04-21,9.99,medium_pack,MXN
902,1368,2024-03-14,14.99,medium_pack,USD
903,1368,2024-03-23,4.99,small_pack,USD
904,1368,2024-03-19,4.99,small_pack,USD
905,1368,2024-04-05,14.99,medium_pack,USD
906,1377,2024-02-19,3.99,small_pack,MXN
907,1377,2024-03-23,9.99,medium_pack,MXN
908,1377,2024-02-10,2.99,small_pack,MXN
909,1377,2024-02-14,19.99,medium_pack,MXN
910,1384,2024-02-12,1.99,small_pack,USD
911,1384,2024-02-20,2.99,small_pack,USD
912,1384,2024-03-01,1.99,small_pack,USD
913,1384,2024-02-03,1.99,small_pack,USD
914,1384,2024-02-15,4.99,small_pack,USD
915,1398,2024-01-27,3.99,small_pack,USD
916,1398,2024-01-20,1.99,small_pack,USD
917,1398,2024-01-31,49.99,large_pack,USD
918,1398,2024-02-25,1.99,small_pack,USD
919,1398,2024-02-05,4.99,small_pack,USD
920,1398,2024-02-03,3.99,small_pack,USD
921,1398,2024-01-23,3.99,small_pack,USD
922,1430,2024-07-12,14.99,medium_pack,USD
923,1434,2024-07-15,4.99,small_pack,EUR
924,1434,2024-07-07,9.99,medium_pack,EUR
925,1434,2024-08-02,4.99,small_pack,EUR
926,1434,2024-07-06,3.99,small_pack,EUR
927,1434,2024-07-01,4.99,small_pack,EUR
928,1443,2024-02-06,4.99,small_pack,BRL
929,1443,2024-01-29,3.99,small_pack,BRL
930,1443,2024-01-16,3.99,small_pack,BRL
931,1443,2024-01-26,3.99,small_pack,BRL
932,1443,2024-03-09,4.99,small_pack,BRL
933,1443,2024-01-30,3.99,small_pack,BRL
934,1443,2024-03-08,2.99,small_pack,BRL
935,1449,2024-06-16,9.99,medium_pack,USD
936,1449,2024-05-20,1.99,small_pack,USD
937,1456,2024-05-04,14.99,medium_pack,EUR
938,1456,2024-05-10,9.99,medium_pack,EUR
939,1456,2024-05-28,4.99,small_pack,EUR
940,1456,2024-05-03,2.99,small_pack,EUR
941,1456,2024-05-13,2.99,small_pack,EUR
942,1461,2024-06-18,14.99,medium_pack,EUR
943,1461,2024-06-10,4.99,small_pack,EUR
944,1468,2024-02-10,2.99,small_pack,USD
945,1468,2024-02-06,14.99,medium_pack,USD
946,1468,2024-02-04,9.99,medium_pack,USD
947,1470,2024-01-30,9.99,medium_pack,EUR
948,1470,2024-01-15,3.99,small_pack,EUR
949,1470,2024-01-25,49.99,large_pack,EUR
950,1470,2024-01-31,99.99,large_pack,EUR
951,1472,2024-01-24,2.99,small_pack,MXN
952,1472,2024-01-20,19.99,medium_pack,MXN
953,1472,2024-03-10,29.99,large_pack,MXN
954,1472,2024-01-18,2.99,small_pack,MXN
955,1484,2024-06-22,3.99,small_pack,BRL
956,1484,2024-06-02,4.99,small_pack,BRL
957,1484,2024-09-29,3.99,small_pack,BRL
958,1500,2024-04-07,1.99,small_pack,EUR
959,1500,2024-05-03,14.99,medium_pack,EUR
960,1500,2024-04-08,49.99,large_pack,EUR
961,1520,2024-03-08,9.99,medium_pack,USD
962,1520,2024-03-05,19.99,medium_pack,USD
963,1520,2024-03-13,1.99,small_pack,USD
964,1520,2024-03-13,49.99,large_pack,USD
965,1520,2024-03-01,4.99,small_pack,USD
966,1520,2024-03-20,1.99,small_pack,USD
967,1527,2024-04-19,19.99,medium_pack,EUR
968,1527,2024-05-11,3.99,small_pack,EUR
969,1527,2024-04-22,4.99,small_pack,EUR
970,1527,2024-04-27,4.99,small_pack,EUR
971,1536,2024-01-17,3.99,small_pack,EUR
972,1536,2024-02-07,4.99,small_pack,EUR
973,1536,2024-01-11,4.99,small_pack,EUR
974,1539,2024-07-04,4.99,small_pack,EUR
975,1539,2024-07-11,1.99,small_pack,EUR
976,1539,2024-06-27,19.99,medium_pack,EUR
977,1539,2024-08-25,2.99,small_pack,EUR
978,1539,2024-07-04,1.99,small_pack,EUR
979,1539,2024-07-02,14.99,medium_pack,EUR
980,1539,2024-06-30,2.99,small_pack,EUR
981,1539,2024-08-07,9.99,medium_pack,EUR
982,1547,2024-07-04,1.99,small_pack,USD
983,1547,2024-08-10,2.99,small_pack,USD
984,1547,2024-08-25,2.99,small_pack,USD
985,1547,2024-07-05,1.99,small_pack,USD
986,1550,2024-05-31,29.99,large_pack,BRL
987,1550,2024-06-02,4.99,small_pack,BRL
988,1550,2024-06-28,9.99,medium_pack,BRL
989,1550,2024-08-10,99.99,large_pack,BRL
990,1550,2024-05-31,3.99,small_pack,BRL
991,1551,2024-01-15,3.99,small_pack,USD
992,1551,2024-03-31,14.99,medium_pack,USD
993,1551,2024-01-29,49.99,large_pack,USD
994,1551,2024-03-10,14.99,medium_pack,USD
995,1551,2024-01-11,14.99,medium_pack,USD
996,1551,2024-01-26,19.99,medium_pack,USD
997,1551,2024-01-15,3.99,small_pack,USD
998,1551,2024-03-28,2.99,small_pack,USD
999,1557,2024-03-14,4.99,small_pack,MXN
1000,1557,2024-03-28,2.99,small_pack,MXN
1001,1557,2024-03-23,9.99,medium_pack,MXN
1002,1557,2024-03-16,14.99,medium_pack,MXN
1003,1557,2024-03-13,2.99,small_pack,MXN
1004,1557,2024-04-19,1.99,small_pack,MXN
1005,1569,2024-04-10,2.99,small_pack,USD
1006,1569,2024-04-11,9.99,medium_pack,USD
1007,1569,2024-03-26,4.99,small_pack,USD
1008,1569,2024-03-20,1.99,small_pack,USD
1009,1569,2024-03-26,3.99,small_pack,USD
1010,1570,2024-06-25,3.99,small_pack,USD
1011,1570,2024-07-02,3.99,small_pack,USD
1012,1570,2024-06-21,19.99,medium_pack,USD
1013,1570,2024-06-21,4.99,small_pack,USD
1014,1570,2024-07-01,2.99,small_pack,USD
1015,1570,2024-08-14,4.99,small_pack,USD
1016,1572,2024-03-19,14.99,medium_pack,USD
1017,1572,2024-03-04,2.99,small_pack,USD
1018,1572,2024-02-17,19.99,medium_pack,USD
1019,1572,2024-02-10,2.99,small_pack,USD
1020,1572,2024-02-20,3.99,small_pack,USD
1021,1572,2024-02-20,9.99,medium_pack,USD
1022,1572,2024-02-14,14.99,medium_pack,USD
1023,1576,2024-05-16,9.99,medium_pack,USD
1024,1576,2024-05-28,9.99,medium_pack,USD
1025,1576,2024-06-06,19.99,medium_pack,USD
1026,1576,2024-06-04,4.99,small_pack,USD
1027,1589,2024-03-02,2.99,small_pack,USD
1028,1589,2024-03-22,1.99,small_pack,USD
1029,1589,2024-02-29,1.99,small_pack,USD
1030,1589,2024-02-15,9.99,medium_pack,USD
1031,1589,2024-02-13,9.99,medium_pack,USD
1032,1589,2024-03-12,49.99,large_pack,USD
1033,1596,2024-02-11,29.99,large_pack,EUR
1034,1596,2024-02-25,4.99,small_pack,EUR
1035,1596,2024-04-03,1.99,small_pack,EUR
1036,1596,2024-02-17,4.99,small_pack,EUR
1037,1605,2024-04-04,14.99,medium_pack,USD
1038,1605,2024-04-22,4.99,small_pack,USD
1039,1605,2024-04-02,2.99,small_pack,USD
1040,1605,2024-04-24,9.99,medium_pack,USD
1041,1609,2024-04-29,49.99,large_pack,MXN
1042,1609,2024-03-06,19.99,medium_pack,MXN
1043,1609,2024-02-25,2.99,small_pack,MXN
1044,1609,2024-03-10,14.99,medium_pack,MXN
1045,1609,2024-02-18,3.99,small_pack,MXN
1046,1609,2024-04-01,19.99,medium_pack,MXN
1047,1610,2024-06-27,14.99,medium_pack,USD
1048,1610,2024-06-30,2.99,small_pack,USD
1049,1627,2024-06-28,14.99,medium_pack,MXN
1050,1627,2024-06-27,2.99,small_pack,MXN
1051,1632,2024-05-05,99.99,large_pack,EUR
1052,1632,2024-04-03,9.99,medium_pack,EUR
1053,1632,2024-04-10,3.99,small_pack,EUR
1054,1632,2024-04-03,3.99,small_pack,EUR
1055,1632,2024-05-15,1.99,small_pack,EUR
1056,1632,2024-04-14,2.99,small_pack,EUR
1057,1632,2024-04-12,2.99,small_pack,EUR
1058,1632,2024-04-12,3.99,small_pack,EUR
1059,1650,2024-03-18,29.99,large_pack,EUR
1060,1650,2024-03-15,19.99,medium_pack,EUR
1061,1650,2024-03-17,3.99,small_pack,EUR
1062,1650,2024-03-18,29.99,large_pack,EUR
1063,1650,2024-04-05,19.99,medium_pack,EUR
1064,1650,2024-03-23,99.99,large_pack,EUR
1065,1663,2024-06-05,2.99,small_pack,USD
1066,1663,2024-05-24,4.99,small_pack,USD
1067,1663,2024-06-02,3.99,small_pack,USD
1068,1663,2024-06-01,4.99,small_pack,USD
1069,1663,2024-06-24,1.99,small_pack,USD
1070,1680,2024-04-29,14.99,medium_pack,EUR
1071,1680,2024-05-01,2.99,small_pack,EUR
1072,1680,2024-07-05,2.99,small_pack,EUR
1073,1680,2024-06-06,1.99,small_pack,EUR
1074,1680,2024-04-30,2.99,small_pack,EUR
1075,1680,2024-04-27,2.99,small_pack,EUR
1076,1680,2024-05-14,3.99,small_pack,EUR
1077,1680,2024-06-03,99.99,large_pack,EUR
1078,1680,2024-05-27,14.99,medium_pack,EUR
1079,1680,2024-04-20,19.99,medium_pack,EUR
1080,1704,2024-04-09,14.99,medium_pack,USD
1081,1704,2024-04-17,3.99,small_pack,USD
1082,1704,2024-04-06,3.99,small_pack,USD
1083,1704,2024-04-16,1.99,small_pack,USD
1084,1704,2024-03-22,4.99,small_pack,USD
1085,1704,2024-03-21,19.99,medium_pack,USD
1086,1704,2024-03-21,49.99,large_pack,USD
1087,1704,2024-04-20,9.99,medium_pack,USD
1088,1704,2024-03-30,4.99,small_pack,USD
1089,1710,2024-03-26,3.99,small_pack,USD
1090,1710,2024-03-25,1.99,small_pack,USD
1091,1710,2024-03-28,49.99,large_pack,USD
1092,1732,2024-04-03,3.99,small_pack,USD
1093,1732,2024-04-10,1.99,small_pack,USD
1094,1732,2024-04-07,2.99,small_pack,USD
1095,1732,2024-04-08,19.99,medium_pack,USD
1096,1732,2024-04-22,2.99,small_pack,USD
1097,1732,2024-04-21,9.99,medium_pack,USD
1098,1743,2024-03-09,3.99,small_pack,MXN
1099,1743,2024-03-02,2.99,small_pack,MXN
1100,1743,2024-03-02,2.99,small_pack,MXN
1101,1743,2024-02-29,1.99,small_pack,MXN
1102,1743,2024-03-22,49.99,large_pack,MXN
1103,1743,2024-03-17,19.99,medium_pack,MXN
1104,1743,2024-03-01,14.99,medium_pack,MXN
1105,1743,2024-03-11,2.99,small_pack,MXN
1106,1743,2024-04-10,4.99,small_pack,MXN
1107,1759,2024-03-29,4.99,small_pack,EUR
1108,1759,2024-05-23,2.99,small_pack,EUR
1109,1759,2024-04-02,4.99,small_pack,EUR
1110,1759,2024-04-08,14.99,medium_pack,EUR
1111,1766,2024-03-08,4.99,small_pack,EUR
1112,1766,2024-03-12,4.99,small_pack,EUR
1113,1766,2024-03-16,2.99,small_pack,EUR
1114,1766,2024-03-26,14.99,medium_pack,EUR
1115,1766,2024-06-01,3.99,small_pack,EUR
1116,1766,2024-03-04,2.99,small_pack,EUR
1117,1776,2024-07-01,2.99,small_pack,USD
1118,1776,2024-07-16,2.99,small_pack,USD
1119,1776,2024-07-05,4.99,small_pack,USD
1120,1776,2024-07-08,1.99,small_pack,USD
1121,1794,2024-06-17,3.99,small_pack,USD
1122,1794,2024-06-15,3.99,small_pack,USD
1123,1794,2024-06-17,9.99,medium_pack,USD
1124,1794,2024-06-13,4.99,small_pack,USD
